#distance	count	cdf
49700	1	0.915252
49702	1	0.915258
49705	1	0.915264
49746	1	0.91527
49758	2	0.915281
49775	1	0.915287
49782	1	0.915293
49783	1	0.915299
49784	1	0.915305
49787	1	0.91531
49798	1	0.915316
49803	1	0.915322
49806	1	0.915328
49808	1	0.915334
49824	1	0.915339
49826	1	0.915345
49829	1	0.915351
49836	1	0.915357
49838	1	0.915363
49839	1	0.915369
49841	1	0.915374
49844	1	0.91538
49847	1	0.915386
49852	1	0.915392
49863	1	0.915398
49865	1	0.915403
49868	1	0.915409
49872	1	0.915415
49875	1	0.915421
49879	1	0.915427
49881	1	0.915432
49884	1	0.915438
49887	1	0.915444
49891	1	0.91545
49899	1	0.915456
49900	1	0.915461
49905	1	0.915467
49910	1	0.915473
49912	1	0.915479
49914	1	0.915485
49921	1	0.91549
49929	1	0.915496
49930	1	0.915502
49934	1	0.915508
49944	1	0.915514
49945	1	0.915519
49948	1	0.915525
49957	1	0.915531
49962	1	0.915537
49975	1	0.915543
49978	1	0.915548
49999	1	0.915554
50007	1	0.91556
50024	1	0.915566
50026	1	0.915572
50029	1	0.915577
50033	1	0.915583
50035	1	0.915589
50037	1	0.915595
50052	1	0.915601
50053	1	0.915606
50059	2	0.915618
50060	1	0.915624
50063	1	0.91563
50070	1	0.915635
50074	1	0.915641
50076	1	0.915647
50077	4	0.91567
50079	1	0.915676
50084	1	0.915682
50099	1	0.915688
50108	1	0.915693
50110	1	0.915699
50118	1	0.915705
50123	1	0.915711
50130	1	0.915717
50135	2	0.915728
50137	1	0.915734
50140	1	0.91574
50144	1	0.915746
50145	1	0.915751
50149	1	0.915757
50160	1	0.915763
50170	2	0.915775
50171	1	0.91578
50174	1	0.915786
50180	1	0.915792
50184	1	0.915798
50189	1	0.915804
50192	1	0.915809
50207	2	0.915821
50208	1	0.915827
50212	1	0.915833
50221	1	0.915838
50233	1	0.915844
50237	1	0.91585
50248	1	0.915856
50253	1	0.915862
50259	2	0.915873
50260	1	0.915879
50276	1	0.915885
50281	1	0.915891
50283	1	0.915896
50288	2	0.915908
50292	1	0.915914
50296	1	0.91592
50299	1	0.915925
50300	1	0.915931
50306	1	0.915937
50329	1	0.915943
50333	2	0.915954
50343	1	0.91596
50348	1	0.915966
50357	1	0.915972
50361	1	0.915978
50362	2	0.915989
50363	1	0.915995
50368	1	0.916001
50377	1	0.916007
50379	1	0.916013
50383	1	0.916018
50393	1	0.916024
50400	1	0.91603
50402	1	0.916036
50403	1	0.916042
50406	1	0.916047
50412	1	0.916053
50414	1	0.916059
50418	2	0.916071
50432	1	0.916076
50434	1	0.916082
50439	1	0.916088
50446	1	0.916094
50448	1	0.9161
50451	1	0.916105
50455	1	0.916111
50456	1	0.916117
50457	1	0.916123
50458	2	0.916134
50462	1	0.91614
50466	1	0.916146
50470	1	0.916152
50474	1	0.916158
50476	1	0.916163
50482	1	0.916169
50487	1	0.916175
50489	1	0.916181
50491	1	0.916187
50496	1	0.916192
50499	2	0.916204
50503	1	0.91621
50509	1	0.916216
50512	1	0.916221
50514	1	0.916227
50518	1	0.916233
50522	1	0.916239
50523	1	0.916245
50531	1	0.91625
50533	1	0.916256
50543	1	0.916262
50544	1	0.916268
50547	1	0.916274
50554	1	0.916279
50556	1	0.916285
50558	1	0.916291
50567	1	0.916297
50569	1	0.916303
50577	1	0.916308
50593	1	0.916314
50601	1	0.91632
50611	1	0.916326
50621	1	0.916332
50626	1	0.916337
50629	1	0.916343
50632	1	0.916349
50634	1	0.916355
50641	1	0.916361
50646	1	0.916366
50650	1	0.916372
50652	1	0.916378
50658	1	0.916384
50663	1	0.91639
50666	1	0.916395
50670	1	0.916401
50675	1	0.916407
50683	1	0.916413
50689	1	0.916419
50698	1	0.916424
50703	1	0.91643
50708	1	0.916436
50716	1	0.916442
50722	1	0.916448
50726	1	0.916453
50731	1	0.916459
50735	1	0.916465
50736	1	0.916471
50741	1	0.916477
50745	1	0.916482
50749	1	0.916488
50753	1	0.916494
50763	2	0.916506
50765	1	0.916511
50773	1	0.916517
50784	1	0.916523
50786	2	0.916535
50794	1	0.91654
50797	1	0.916546
50798	1	0.916552
50807	1	0.916558
50810	1	0.916564
50825	1	0.916569
50833	1	0.916575
50839	1	0.916581
50841	1	0.916587
50845	1	0.916593
50846	1	0.916598
50847	1	0.916604
50855	1	0.91661
50866	1	0.916616
50868	1	0.916622
50870	1	0.916628
50881	1	0.916633
50891	1	0.916639
50897	1	0.916645
50899	1	0.916651
50907	1	0.916657
50914	1	0.916662
50931	1	0.916668
50934	1	0.916674
50943	1	0.91668
50956	1	0.916686
50962	1	0.916691
50966	2	0.916703
50969	1	0.916709
50973	1	0.916715
50977	1	0.91672
50979	1	0.916726
50982	2	0.916738
50985	1	0.916744
50990	1	0.916749
50992	1	0.916755
50996	1	0.916761
50999	1	0.916767
51005	1	0.916773
51017	1	0.916778
51022	1	0.916784
51033	1	0.91679
51039	1	0.916796
51040	1	0.916802
51052	1	0.916807
51059	1	0.916813
51063	1	0.916819
51064	1	0.916825
51069	2	0.916836
51074	1	0.916842
51084	1	0.916848
51087	1	0.916854
51090	1	0.91686
51096	1	0.916865
51103	1	0.916871
51109	1	0.916877
51112	1	0.916883
51114	1	0.916889
51117	1	0.916894
51119	1	0.9169
51123	1	0.916906
51131	1	0.916912
51152	1	0.916918
51158	1	0.916923
51167	1	0.916929
51170	1	0.916935
51177	1	0.916941
51180	1	0.916947
51183	1	0.916952
51196	1	0.916958
51201	1	0.916964
51205	1	0.91697
51211	1	0.916976
51214	1	0.916981
51219	1	0.916987
51230	1	0.916993
51236	1	0.916999
51238	1	0.917005
51239	1	0.91701
51248	1	0.917016
51258	1	0.917022
51262	1	0.917028
51274	3	0.917045
51283	1	0.917051
51289	1	0.917057
51295	1	0.917063
51297	1	0.917068
51312	1	0.917074
51324	1	0.91708
51334	1	0.917086
51354	2	0.917097
51364	1	0.917103
51367	1	0.917109
51369	1	0.917115
51399	1	0.917121
51406	1	0.917126
51411	1	0.917132
51417	1	0.917138
51419	1	0.917144
51420	1	0.91715
51432	1	0.917155
51433	1	0.917161
51439	1	0.917167
51446	1	0.917173
51450	1	0.917179
51469	2	0.91719
51471	1	0.917196
51500	1	0.917202
51512	1	0.917208
51516	1	0.917213
51519	1	0.917219
51529	1	0.917225
51531	1	0.917231
51532	1	0.917237
51534	1	0.917242
51537	1	0.917248
51539	1	0.917254
51549	1	0.91726
51561	1	0.917266
51570	1	0.917272
51574	1	0.917277
51576	1	0.917283
51583	1	0.917289
51588	1	0.917295
51592	1	0.917301
51607	1	0.917306
51609	1	0.917312
51611	1	0.917318
51612	1	0.917324
51621	1	0.91733
51624	1	0.917335
51632	1	0.917341
51637	3	0.917359
51639	1	0.917364
51644	1	0.91737
51650	1	0.917376
51653	1	0.917382
51655	1	0.917388
51659	1	0.917393
51702	1	0.917399
51703	1	0.917405
51711	2	0.917417
51714	1	0.917422
51723	1	0.917428
51737	1	0.917434
51744	2	0.917446
51752	1	0.917451
51758	1	0.917457
51761	1	0.917463
51768	1	0.917469
51770	1	0.917475
51776	1	0.91748
51778	1	0.917486
51789	1	0.917492
51804	1	0.917498
51808	1	0.917504
51811	1	0.917509
51815	2	0.917521
51818	1	0.917527
51820	1	0.917533
51825	1	0.917538
51826	1	0.917544
51829	1	0.91755
51836	1	0.917556
51842	1	0.917562
51852	1	0.917567
51855	1	0.917573
51858	1	0.917579
51863	1	0.917585
51866	1	0.917591
51875	1	0.917596
51876	1	0.917602
51877	1	0.917608
51897	1	0.917614
51903	1	0.91762
51913	1	0.917625
51914	2	0.917637
51928	1	0.917643
51934	1	0.917649
51936	2	0.91766
51937	1	0.917666
51939	1	0.917672
51944	1	0.917678
51945	1	0.917683
51948	1	0.917689
51953	1	0.917695
51961	2	0.917707
51969	1	0.917712
51972	1	0.917718
51979	1	0.917724
51986	1	0.91773
51995	1	0.917736
51997	1	0.917741
52012	1	0.917747
52021	1	0.917753
52041	1	0.917759
52045	1	0.917765
52050	1	0.91777
52071	1	0.917776
52072	1	0.917782
52077	1	0.917788
52081	1	0.917794
52087	1	0.917799
52089	1	0.917805
52093	1	0.917811
52102	1	0.917817
52106	1	0.917823
52114	2	0.917834
52120	1	0.91784
52130	1	0.917846
52137	2	0.917857
52140	1	0.917863
52143	1	0.917869
52149	1	0.917875
52155	1	0.917881
52156	1	0.917887
52165	2	0.917898
52170	1	0.917904
52175	1	0.91791
52178	1	0.917916
52181	1	0.917921
52186	1	0.917927
52193	1	0.917933
52202	1	0.917939
52224	1	0.917945
52238	1	0.91795
52246	1	0.917956
52249	1	0.917962
52259	1	0.917968
52262	1	0.917974
52273	1	0.917979
52278	2	0.917991
52284	1	0.917997
52292	1	0.918003
52304	1	0.918008
52317	1	0.918014
52334	1	0.91802
52335	1	0.918026
52347	2	0.918037
52355	1	0.918043
52362	1	0.918049
52383	1	0.918055
52388	1	0.918061
52413	1	0.918066
52421	1	0.918072
52431	1	0.918078
52433	3	0.918095
52450	1	0.918101
52451	1	0.918107
52453	1	0.918113
52455	2	0.918124
52470	1	0.91813
52474	1	0.918136
52477	1	0.918142
52485	1	0.918148
52500	1	0.918153
52503	1	0.918159
52512	2	0.918171
52523	1	0.918177
52527	1	0.918182
52530	1	0.918188
52535	2	0.9182
52545	1	0.918206
52549	2	0.918217
52551	1	0.918223
52557	1	0.918229
52561	1	0.918235
52565	1	0.91824
52568	1	0.918246
52571	1	0.918252
52573	1	0.918258
52577	1	0.918264
52590	1	0.918269
52608	1	0.918275
52615	1	0.918281
52622	1	0.918287
52635	1	0.918293
52640	1	0.918298
52672	1	0.918304
52675	1	0.91831
52683	1	0.918316
52685	1	0.918322
52688	1	0.918327
52694	1	0.918333
52701	1	0.918339
52703	1	0.918345
52705	1	0.918351
52712	1	0.918356
52717	1	0.918362
52731	1	0.918368
52768	1	0.918374
52774	1	0.91838
52780	1	0.918385
52790	1	0.918391
52801	1	0.918397
52812	1	0.918403
52816	1	0.918409
52817	1	0.918414
52843	1	0.91842
52848	1	0.918426
52851	1	0.918432
52854	1	0.918438
52863	1	0.918443
52873	1	0.918449
52934	1	0.918455
52935	1	0.918461
52938	1	0.918467
52941	1	0.918472
52943	1	0.918478
52945	1	0.918484
52958	1	0.91849
52960	1	0.918496
52961	1	0.918501
52963	1	0.918507
52968	1	0.918513
52981	1	0.918519
52983	1	0.918525
52984	1	0.918531
52985	1	0.918536
52994	1	0.918542
53001	1	0.918548
53010	1	0.918554
53023	1	0.91856
53026	1	0.918565
53028	1	0.918571
53030	1	0.918577
53047	1	0.918583
53048	1	0.918589
53059	1	0.918594
53063	1	0.9186
53067	1	0.918606
53072	1	0.918612
53074	1	0.918618
53075	1	0.918623
53077	1	0.918629
53085	1	0.918635
53086	2	0.918647
53093	1	0.918652
53094	1	0.918658
53102	1	0.918664
53115	2	0.918676
53119	1	0.918681
53124	1	0.918687
53136	1	0.918693
53147	1	0.918699
53156	1	0.918705
53165	1	0.91871
53177	1	0.918716
53188	1	0.918722
53195	1	0.918728
53203	1	0.918734
53211	1	0.918739
53217	1	0.918745
53224	1	0.918751
53226	1	0.918757
53229	1	0.918763
53236	2	0.918774
53237	1	0.91878
53249	1	0.918786
53259	1	0.918792
53263	1	0.918797
53266	1	0.918803
53270	1	0.918809
53279	2	0.918821
53280	1	0.918826
53282	2	0.918838
53285	2	0.91885
53289	1	0.918855
53293	1	0.918861
53303	1	0.918867
53321	1	0.918873
53322	1	0.918879
53329	1	0.918884
53331	1	0.91889
53335	1	0.918896
53344	1	0.918902
53352	1	0.918908
53355	1	0.918913
53367	1	0.918919
53379	1	0.918925
53399	1	0.918931
53404	1	0.918937
53407	1	0.918942
53409	1	0.918948
53412	1	0.918954
53416	1	0.91896
53419	1	0.918966
53437	1	0.918971
53440	1	0.918977
53448	1	0.918983
53451	1	0.918989
53454	1	0.918995
53459	1	0.919
53465	1	0.919006
53473	1	0.919012
53474	1	0.919018
53488	1	0.919024
53492	1	0.919029
53503	1	0.919035
53515	1	0.919041
53517	1	0.919047
53519	2	0.919058
53525	1	0.919064
53531	1	0.91907
53534	1	0.919076
53536	1	0.919082
53556	1	0.919087
53564	1	0.919093
53567	1	0.919099
53569	1	0.919105
53582	1	0.919111
53584	1	0.919116
53591	1	0.919122
53594	1	0.919128
53595	1	0.919134
53596	1	0.91914
53606	1	0.919146
53608	1	0.919151
53618	1	0.919157
53634	1	0.919163
53647	1	0.919169
53653	2	0.91918
53667	1	0.919186
53676	2	0.919198
53681	1	0.919204
53693	1	0.919209
53700	1	0.919215
53703	1	0.919221
53704	1	0.919227
53713	1	0.919233
53718	1	0.919238
53726	1	0.919244
53730	1	0.91925
53734	1	0.919256
53752	1	0.919262
53753	1	0.919267
53761	1	0.919273
53768	1	0.919279
53782	1	0.919285
53787	1	0.919291
53789	1	0.919296
53790	1	0.919302
53799	1	0.919308
53809	1	0.919314
53811	1	0.91932
53815	1	0.919325
53816	1	0.919331
53833	1	0.919337
53843	1	0.919343
53847	1	0.919349
53861	1	0.919354
53877	1	0.91936
53881	3	0.919378
53885	1	0.919383
53899	1	0.919389
53905	1	0.919395
53909	1	0.919401
53910	1	0.919407
53914	1	0.919412
53916	1	0.919418
53919	1	0.919424
53928	1	0.91943
53935	1	0.919436
53948	1	0.919441
53951	1	0.919447
53954	1	0.919453
53956	1	0.919459
53972	2	0.91947
53976	1	0.919476
53981	1	0.919482
53982	1	0.919488
53983	1	0.919494
53985	1	0.919499
53991	1	0.919505
53995	1	0.919511
53998	1	0.919517
54000	1	0.919523
54003	1	0.919528
54005	1	0.919534
54007	1	0.91954
54012	2	0.919552
54014	1	0.919557
54015	1	0.919563
54021	1	0.919569
54026	1	0.919575
54030	1	0.919581
54032	1	0.919586
54036	1	0.919592
54043	1	0.919598
54049	1	0.919604
54054	1	0.91961
54057	1	0.919615
54066	1	0.919621
54075	1	0.919627
54081	1	0.919633
54084	1	0.919639
54086	1	0.919644
54104	1	0.91965
54107	1	0.919656
54114	1	0.919662
54115	1	0.919668
54120	1	0.919673
54123	1	0.919679
54125	1	0.919685
54145	1	0.919691
54148	1	0.919697
54150	1	0.919702
54152	1	0.919708
54153	1	0.919714
54156	1	0.91972
54158	1	0.919726
54161	1	0.919731
54166	1	0.919737
54167	1	0.919743
54172	2	0.919755
54179	1	0.91976
54184	1	0.919766
54188	1	0.919772
54191	1	0.919778
54192	1	0.919784
54196	1	0.91979
54198	1	0.919795
54199	1	0.919801
54200	1	0.919807
54206	1	0.919813
54218	1	0.919819
54245	1	0.919824
54246	1	0.91983
54248	1	0.919836
54250	1	0.919842
54254	1	0.919848
54256	1	0.919853
54257	1	0.919859
54263	1	0.919865
54270	1	0.919871
54271	1	0.919877
54278	1	0.919882
54284	1	0.919888
54285	1	0.919894
54291	1	0.9199
54292	1	0.919906
54295	1	0.919911
54299	1	0.919917
54301	1	0.919923
54309	1	0.919929
54321	1	0.919935
54328	1	0.91994
54329	1	0.919946
54332	1	0.919952
54339	1	0.919958
54342	1	0.919964
54359	1	0.919969
54363	1	0.919975
54365	2	0.919987
54369	1	0.919993
54371	1	0.919998
54377	1	0.920004
54380	1	0.92001
54385	1	0.920016
54388	1	0.920022
54390	1	0.920027
54392	1	0.920033
54396	1	0.920039
54400	1	0.920045
54404	1	0.920051
54409	1	0.920056
54410	1	0.920062
54411	1	0.920068
54413	1	0.920074
54435	1	0.92008
54441	1	0.920085
54446	1	0.920091
54447	1	0.920097
54452	1	0.920103
54456	1	0.920109
54457	1	0.920114
54461	1	0.92012
54469	1	0.920126
54473	1	0.920132
54477	1	0.920138
54479	1	0.920143
54485	1	0.920149
54488	1	0.920155
54495	1	0.920161
54499	1	0.920167
54503	1	0.920172
54514	1	0.920178
54517	1	0.920184
54518	1	0.92019
54522	1	0.920196
54531	1	0.920201
54552	1	0.920207
54562	1	0.920213
54564	1	0.920219
54566	1	0.920225
54582	1	0.92023
54593	1	0.920236
54602	1	0.920242
54603	2	0.920254
54613	1	0.920259
54621	1	0.920265
54625	1	0.920271
54633	1	0.920277
54643	1	0.920283
54645	1	0.920288
54649	1	0.920294
54654	1	0.9203
54662	1	0.920306
54678	1	0.920312
54684	1	0.920317
54689	1	0.920323
54700	1	0.920329
54702	2	0.920341
54707	1	0.920346
54725	1	0.920352
54735	1	0.920358
54752	1	0.920364
54762	1	0.92037
54771	2	0.920381
54774	1	0.920387
54775	1	0.920393
54784	1	0.920399
54785	1	0.920405
54786	1	0.92041
54788	1	0.920416
54792	1	0.920422
54798	1	0.920428
54800	1	0.920434
54810	1	0.920439
54813	1	0.920445
54818	1	0.920451
54822	1	0.920457
54826	1	0.920463
54827	1	0.920468
54830	1	0.920474
54845	1	0.92048
54853	1	0.920486
54858	1	0.920492
54863	1	0.920497
54888	1	0.920503
54903	1	0.920509
54912	1	0.920515
54914	1	0.920521
54916	1	0.920526
54928	1	0.920532
54930	1	0.920538
54937	1	0.920544
54955	1	0.92055
54957	1	0.920555
54958	1	0.920561
54960	1	0.920567
54963	3	0.920584
54967	1	0.92059
54988	1	0.920596
54989	1	0.920602
54992	1	0.920608
55009	1	0.920613
55011	1	0.920619
55018	1	0.920625
55021	1	0.920631
55030	2	0.920642
55038	1	0.920648
55043	1	0.920654
55058	1	0.92066
55060	1	0.920666
55063	1	0.920671
55066	1	0.920677
55075	1	0.920683
55076	1	0.920689
55093	1	0.920695
55099	1	0.9207
55110	1	0.920706
55123	1	0.920712
55133	1	0.920718
55138	1	0.920724
55147	1	0.920729
55155	1	0.920735
55157	1	0.920741
55159	1	0.920747
55163	1	0.920753
55166	1	0.920758
55175	1	0.920764
55179	1	0.92077
55186	1	0.920776
55190	1	0.920782
55194	1	0.920787
55195	1	0.920793
55203	1	0.920799
55206	1	0.920805
55230	1	0.920811
55231	1	0.920816
55251	1	0.920822
55253	1	0.920828
55256	1	0.920834
55261	1	0.92084
55272	1	0.920845
55273	1	0.920851
55277	1	0.920857
55285	1	0.920863
55286	1	0.920869
55291	1	0.920874
55292	1	0.92088
55295	1	0.920886
55301	1	0.920892
55312	1	0.920898
55315	2	0.920909
55330	2	0.920921
55341	1	0.920927
55344	1	0.920932
55345	1	0.920938
55352	1	0.920944
55353	1	0.92095
55359	1	0.920956
55361	1	0.920961
55363	1	0.920967
55371	4	0.92099
55373	1	0.920996
55379	1	0.921002
55390	1	0.921008
55397	1	0.921014
55401	1	0.921019
55407	2	0.921031
55413	1	0.921037
55417	1	0.921043
55423	2	0.921054
55424	1	0.92106
55429	1	0.921066
55441	1	0.921072
55447	1	0.921078
55451	1	0.921083
55453	1	0.921089
55458	1	0.921095
55462	1	0.921101
55464	1	0.921107
55466	1	0.921112
55483	2	0.921124
55486	1	0.92113
55487	1	0.921136
55489	1	0.921141
55494	1	0.921147
55498	1	0.921153
55503	1	0.921159
55505	1	0.921165
55532	1	0.92117
55540	1	0.921176
55543	2	0.921188
55561	1	0.921194
55563	1	0.921199
55569	1	0.921205
55580	1	0.921211
55594	1	0.921217
55596	1	0.921223
55598	2	0.921234
55601	1	0.92124
55603	1	0.921246
55605	2	0.921257
55607	1	0.921263
55608	1	0.921269
55620	1	0.921275
55624	1	0.921281
55626	1	0.921286
55630	1	0.921292
55634	1	0.921298
55638	1	0.921304
55652	1	0.92131
55678	1	0.921315
55686	2	0.921327
55693	1	0.921333
55698	1	0.921339
55705	1	0.921344
55711	1	0.92135
55726	1	0.921356
55728	1	0.921362
55748	1	0.921368
55751	1	0.921373
55759	1	0.921379
55766	2	0.921391
55787	1	0.921397
55792	1	0.921402
55804	1	0.921408
55807	1	0.921414
55824	1	0.92142
55836	1	0.921426
55844	1	0.921431
55846	1	0.921437
55850	1	0.921443
55851	1	0.921449
55852	1	0.921455
55853	1	0.92146
55857	1	0.921466
55861	1	0.921472
55903	1	0.921478
55909	1	0.921484
55920	2	0.921495
55923	1	0.921501
55924	1	0.921507
55927	1	0.921513
55932	1	0.921518
55937	1	0.921524
55940	1	0.92153
55944	1	0.921536
55948	1	0.921542
55951	1	0.921547
55953	1	0.921553
55963	1	0.921559
55971	1	0.921565
55978	1	0.921571
55979	1	0.921576
55985	1	0.921582
55993	1	0.921588
56002	1	0.921594
56004	1	0.9216
56017	2	0.921611
56021	1	0.921617
56026	1	0.921623
56032	1	0.921629
56036	1	0.921634
56042	1	0.92164
56047	1	0.921646
56052	1	0.921652
56054	1	0.921658
56066	1	0.921664
56069	1	0.921669
56085	1	0.921675
56091	1	0.921681
56094	1	0.921687
56100	1	0.921693
56103	1	0.921698
56110	1	0.921704
56121	1	0.92171
56123	2	0.921722
56133	1	0.921727
56164	1	0.921733
56183	1	0.921739
56194	1	0.921745
56203	1	0.921751
56207	1	0.921756
56209	1	0.921762
56217	1	0.921768
56245	1	0.921774
56272	1	0.92178
56276	1	0.921785
56300	1	0.921791
56303	1	0.921797
56307	1	0.921803
56330	1	0.921809
56333	1	0.921814
56336	1	0.92182
56339	1	0.921826
56342	1	0.921832
56345	2	0.921843
56355	2	0.921855
56356	1	0.921861
56364	1	0.921867
56367	1	0.921872
56368	1	0.921878
56369	1	0.921884
56375	1	0.92189
56376	1	0.921896
56380	1	0.921901
56390	3	0.921919
56392	1	0.921925
56398	1	0.92193
56401	1	0.921936
56407	2	0.921948
56408	1	0.921954
56423	1	0.921959
56427	1	0.921965
56429	1	0.921971
56435	1	0.921977
56439	1	0.921983
56455	1	0.921988
56476	2	0.922
56487	1	0.922006
56506	1	0.922012
56513	1	0.922017
56523	1	0.922023
56527	1	0.922029
56534	1	0.922035
56535	1	0.922041
56540	1	0.922046
56543	1	0.922052
56553	1	0.922058
56557	1	0.922064
56567	1	0.92207
56575	1	0.922075
56595	1	0.922081
56596	1	0.922087
56605	1	0.922093
56609	1	0.922099
56610	1	0.922104
56620	1	0.92211
56622	1	0.922116
56632	1	0.922122
56638	1	0.922128
56666	1	0.922133
56672	1	0.922139
56676	1	0.922145
56679	3	0.922162
56682	1	0.922168
56686	1	0.922174
56687	1	0.92218
56689	1	0.922186
56693	1	0.922191
56700	1	0.922197
56715	1	0.922203
56722	1	0.922209
56727	1	0.922215
56740	1	0.92222
56749	1	0.922226
56754	1	0.922232
56765	1	0.922238
56780	1	0.922244
56787	1	0.922249
56788	1	0.922255
56795	1	0.922261
56801	1	0.922267
56803	1	0.922273
56807	1	0.922279
56813	1	0.922284
56815	1	0.92229
56817	1	0.922296
56821	1	0.922302
56823	1	0.922308
56832	1	0.922313
56854	1	0.922319
56862	1	0.922325
56866	1	0.922331
56892	1	0.922337
56896	1	0.922342
56900	1	0.922348
56908	1	0.922354
56912	1	0.92236
56915	1	0.922366
56919	1	0.922371
56921	1	0.922377
56922	1	0.922383
56929	1	0.922389
56932	1	0.922395
56936	1	0.9224
56944	2	0.922412
56952	1	0.922418
56978	1	0.922424
56990	1	0.922429
56995	1	0.922435
56997	1	0.922441
57000	2	0.922453
57006	1	0.922458
57008	1	0.922464
57015	1	0.92247
57030	1	0.922476
57063	1	0.922482
57071	1	0.922487
57073	2	0.922499
57079	1	0.922505
57087	1	0.922511
57091	1	0.922516
57097	1	0.922522
57108	1	0.922528
57115	1	0.922534
57117	1	0.92254
57118	1	0.922545
57132	1	0.922551
57134	1	0.922557
57137	1	0.922563
57148	1	0.922569
57153	1	0.922574
57158	1	0.92258
57160	1	0.922586
57165	1	0.922592
57174	1	0.922598
57181	1	0.922603
57182	1	0.922609
57190	1	0.922615
57204	2	0.922627
57215	1	0.922632
57224	1	0.922638
57226	1	0.922644
57238	1	0.92265
57241	1	0.922656
57244	1	0.922661
57253	1	0.922667
57255	1	0.922673
57257	1	0.922679
57259	1	0.922685
57269	1	0.92269
57281	1	0.922696
57288	1	0.922702
57291	1	0.922708
57296	1	0.922714
57318	1	0.922719
57326	1	0.922725
57333	1	0.922731
57342	1	0.922737
57346	1	0.922743
57354	1	0.922748
57365	1	0.922754
57367	1	0.92276
57372	1	0.922766
57387	1	0.922772
57393	2	0.922783
57399	1	0.922789
57408	1	0.922795
57421	1	0.922801
57426	1	0.922806
57428	1	0.922812
57431	2	0.922824
57432	1	0.92283
57437	1	0.922835
57443	1	0.922841
57446	8	0.922888
57452	1	0.922893
57455	1	0.922899
57470	1	0.922905
57480	1	0.922911
57491	1	0.922917
57506	1	0.922923
57512	1	0.922928
57521	1	0.922934
57529	1	0.92294
57548	1	0.922946
57568	1	0.922952
57585	1	0.922957
57594	1	0.922963
57599	1	0.922969
57605	2	0.922981
57625	1	0.922986
57630	1	0.922992
57634	1	0.922998
57639	1	0.923004
57643	1	0.92301
57645	1	0.923015
57651	1	0.923021
57654	1	0.923027
57662	1	0.923033
57664	1	0.923039
57668	1	0.923044
57682	1	0.92305
57709	1	0.923056
57715	1	0.923062
57721	1	0.923068
57725	2	0.923079
57733	1	0.923085
57737	1	0.923091
57770	1	0.923097
57776	1	0.923102
57781	2	0.923114
57788	1	0.92312
57793	1	0.923126
57798	2	0.923137
57812	1	0.923143
57818	1	0.923149
57833	1	0.923155
57834	1	0.92316
57840	1	0.923166
57852	1	0.923172
57854	1	0.923178
57859	1	0.923184
57862	1	0.923189
57866	1	0.923195
57868	1	0.923201
57871	1	0.923207
57872	1	0.923213
57878	1	0.923218
57883	1	0.923224
57886	1	0.92323
57890	1	0.923236
57893	1	0.923242
57898	1	0.923247
57902	1	0.923253
57907	1	0.923259
57914	1	0.923265
57923	3	0.923282
57927	1	0.923288
57935	1	0.923294
57941	1	0.9233
57942	1	0.923305
57949	1	0.923311
57956	1	0.923317
57959	1	0.923323
57961	1	0.923329
57963	2	0.92334
57967	1	0.923346
57970	1	0.923352
57974	1	0.923358
57977	1	0.923363
57982	1	0.923369
57997	1	0.923375
58005	2	0.923387
58018	1	0.923392
58035	2	0.923404
58039	1	0.92341
58040	1	0.923416
58045	1	0.923421
58049	1	0.923427
58050	1	0.923433
58052	1	0.923439
58056	1	0.923445
58061	1	0.92345
58067	2	0.923462
58071	1	0.923468
58075	2	0.923479
58076	1	0.923485
58077	1	0.923491
58078	1	0.923497
58082	1	0.923503
58083	2	0.923514
58085	1	0.92352
58088	1	0.923526
58091	1	0.923532
58098	1	0.923538
58106	2	0.923549
58108	1	0.923555
58112	1	0.923561
58113	1	0.923567
58115	1	0.923572
58119	1	0.923578
58123	1	0.923584
58129	1	0.92359
58137	1	0.923596
58140	1	0.923601
58145	2	0.923613
58149	1	0.923619
58152	2	0.92363
58159	1	0.923636
58160	1	0.923642
58169	2	0.923654
58182	1	0.923659
58188	1	0.923665
58203	2	0.923677
58216	1	0.923683
58230	1	0.923688
58231	1	0.923694
58236	1	0.9237
58243	1	0.923706
58252	1	0.923712
58272	1	0.923717
58273	1	0.923723
58275	1	0.923729
58278	1	0.923735
58282	1	0.923741
58284	1	0.923746
58290	1	0.923752
58297	1	0.923758
58298	1	0.923764
58305	1	0.92377
58310	1	0.923775
58312	1	0.923781
58327	1	0.923787
58341	2	0.923799
58352	1	0.923804
58360	1	0.92381
58362	1	0.923816
58367	1	0.923822
58368	1	0.923828
58369	1	0.923833
58374	1	0.923839
58376	1	0.923845
58380	1	0.923851
58388	1	0.923857
58393	1	0.923862
58396	1	0.923868
58403	1	0.923874
58410	1	0.92388
58411	1	0.923886
58427	1	0.923891
58436	1	0.923897
58444	1	0.923903
58446	1	0.923909
58447	1	0.923915
58448	2	0.923926
58451	1	0.923932
58452	1	0.923938
58453	1	0.923944
58458	1	0.923949
58467	2	0.923961
58473	1	0.923967
58474	1	0.923973
58478	1	0.923978
58480	1	0.923984
58496	2	0.923996
58512	1	0.924002
58515	1	0.924007
58524	1	0.924013
58527	1	0.924019
58541	1	0.924025
58546	1	0.924031
58555	1	0.924036
58561	1	0.924042
58562	1	0.924048
58569	1	0.924054
58576	1	0.92406
58584	1	0.924065
58589	2	0.924077
